time,topic,payload
6054,water,"{""sec"":22,""usec"":311480,""inlet_temp"":0,""outlet_temp"":0}"
6062,stroke/rear,"{""sec"":22,""usec"":311805,""right"":0,""left"":0}"
6076,ecu,"{""sec"":22,""usec"":312184,""ect"":2.3449707030000000,""tps"":1.3073730470000000,""iap"":1.5148925780000000,""gp"":2.3913574220000000}"
6082,rpm,"{""sec"":22,""usec"":313420,""rpm"":0}"
6088,rpm,"{""sec"":22,""usec"":361402,""rpm"":0}"
6115,stroke/front,"{""sec"":22,""usec"":390879,""left"":0.31340332000000000,""right"":0.17402343800000000}"
6146,acc,"{""sec"":22,""usec"":392426,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6155,water,"{""sec"":22,""usec"":411523,""inlet_temp"":0,""outlet_temp"":0}"
6165,stroke/rear,"{""sec"":22,""usec"":411846,""right"":3.2991943360000000,""left"":3.2991943360000000}"
6179,ecu,"{""sec"":22,""usec"":412762,""ect"":2.3352050780000000,""tps"":1.3403320310000000,""iap"":1.59179687500000,""gp"":2.38281250000000}"
6185,rpm,"{""sec"":22,""usec"":413830,""rpm"":0}"
6191,rpm,"{""sec"":22,""usec"":461445,""rpm"":0}"
6215,stroke/front,"{""sec"":22,""usec"":491064,""left"":0.31501464800000000,""right"":0.17321777300000000}"
6247,acc,"{""sec"":22,""usec"":492602,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6255,water,"{""sec"":22,""usec"":511568,""inlet_temp"":0,""outlet_temp"":0}"
6262,stroke/rear,"{""sec"":22,""usec"":511884,""right"":0,""left"":0}"
6277,ecu,"{""sec"":22,""usec"":512258,""ect"":2.3364257810000000,""tps"":1.3098144530000000,""iap"":1.7956542970000000,""gp"":2.3840332030000000}"
6282,rpm,"{""sec"":22,""usec"":513496,""rpm"":0}"
6288,rpm,"{""sec"":22,""usec"":561489,""rpm"":0}"
6315,stroke/front,"{""sec"":22,""usec"":591244,""left"":0.31018066400000000,""right"":0.17241210900000000}"
6347,acc,"{""sec"":22,""usec"":592799,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6355,water,"{""sec"":22,""usec"":611615,""inlet_temp"":0,""outlet_temp"":0}"
6366,stroke/rear,"{""sec"":22,""usec"":611941,""right"":3.2991943360000000,""left"":3.2991943360000000}"
6380,ecu,"{""sec"":22,""usec"":612873,""ect"":2.3364257810000000,""tps"":1.3098144530000000,""iap"":1.6162109380000000,""gp"":2.3974609380000000}"
6386,rpm,"{""sec"":22,""usec"":614102,""rpm"":0}"
6391,rpm,"{""sec"":22,""usec"":661536,""rpm"":0}"
6415,stroke/front,"{""sec"":22,""usec"":691428,""left"":0.30856933600000000,""right"":0.17482910200000000}"
6447,acc,"{""sec"":22,""usec"":692979,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6455,water,"{""sec"":22,""usec"":711659,""inlet_temp"":0,""outlet_temp"":0}"
6463,stroke/rear,"{""sec"":22,""usec"":711972,""right"":0,""left"":0}"
6477,ecu,"{""sec"":22,""usec"":712354,""ect"":2.3376464840000000,""tps"":1.0339355470000000,""iap"":1.4794921880000000,""gp"":2.3864746090000000}"
6483,rpm,"{""sec"":22,""usec"":713592,""rpm"":0}"
6489,rpm,"{""sec"":22,""usec"":761584,""rpm"":0}"
6515,stroke/front,"{""sec"":22,""usec"":791610,""left"":0.30695800800000000,""right"":0.17241210900000000}"
6547,acc,"{""sec"":22,""usec"":793171,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6555,water,"{""sec"":22,""usec"":811706,""inlet_temp"":0,""outlet_temp"":0}"
6566,stroke/rear,"{""sec"":22,""usec"":812024,""right"":3.2991943360000000,""left"":3.2991943360000000}"
6580,ecu,"{""sec"":22,""usec"":812953,""ect"":2.3364257810000000,""tps"":1.3098144530000000,""iap"":1.6381835940000000,""gp"":2.4133300780000000}"
6586,rpm,"{""sec"":22,""usec"":814160,""rpm"":0}"
6592,rpm,"{""sec"":22,""usec"":861631,""rpm"":0}"
6616,stroke/front,"{""sec"":22,""usec"":891795,""left"":0.31259765600000000,""right"":0.17160644500000000}"
6647,acc,"{""sec"":22,""usec"":893335,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6655,water,"{""sec"":22,""usec"":911753,""inlet_temp"":0,""outlet_temp"":0}"
6666,stroke/rear,"{""sec"":22,""usec"":912075,""right"":3.2991943360000000,""left"":3.2991943360000000}"
6680,ecu,"{""sec"":22,""usec"":912990,""ect"":2.3510742190000000,""tps"":1.30859375000000,""iap"":1.6162109380000000,""gp"":2.40234375000000}"
6686,rpm,"{""sec"":22,""usec"":914074,""rpm"":0}"
6692,rpm,"{""sec"":22,""usec"":961675,""rpm"":0}"
6716,stroke/front,"{""sec"":22,""usec"":991979,""left"":0.309375000000000,""right"":0.16838378900000000}"
6747,acc,"{""sec"":22,""usec"":993448,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6755,water,"{""sec"":23,""usec"":11797,""inlet_temp"":0,""outlet_temp"":0}"
6763,stroke/rear,"{""sec"":23,""usec"":12118,""right"":0,""left"":0}"
6777,ecu,"{""sec"":23,""usec"":12502,""ect"":2.3364257810000000,""tps"":1.30859375000000,""iap"":1.4331054690000000,""gp"":2.3962402340000000}"
6783,rpm,"{""sec"":23,""usec"":13692,""rpm"":0}"
6788,rpm,"{""sec"":23,""usec"":61720,""rpm"":0}"
6816,stroke/front,"{""sec"":23,""usec"":92161,""left"":0.30776367200000000,""right"":0.16999511700000000}"
6848,acc,"{""sec"":23,""usec"":93715,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6856,water,"{""sec"":23,""usec"":111842,""inlet_temp"":0,""outlet_temp"":0}"
6866,stroke/rear,"{""sec"":23,""usec"":112161,""right"":3.2991943360000000,""left"":3.2991943360000000}"
6881,ecu,"{""sec"":23,""usec"":113081,""ect"":2.3364257810000000,""tps"":1.3110351560000000,""iap"":1.5686035160000000,""gp"":2.4072265620000000}"
6886,rpm,"{""sec"":23,""usec"":114293,""rpm"":0}"
6892,rpm,"{""sec"":23,""usec"":161764,""rpm"":0}"
6916,stroke/front,"{""sec"":23,""usec"":192347,""left"":0.30856933600000000,""right"":0.17241210900000000}"
6948,acc,"{""sec"":23,""usec"":193894,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
6956,water,"{""sec"":23,""usec"":211888,""inlet_temp"":0,""outlet_temp"":0}"
6964,stroke/rear,"{""sec"":23,""usec"":212211,""right"":0,""left"":0}"
6978,ecu,"{""sec"":23,""usec"":212589,""ect"":2.33398437500000,""tps"":1.3134765620000000,""iap"":1.5063476560000000,""gp"":2.3950195310000000}"
6984,rpm,"{""sec"":23,""usec"":213775,""rpm"":0}"
6989,rpm,"{""sec"":23,""usec"":261810,""rpm"":0}"
7016,stroke/front,"{""sec"":23,""usec"":292528,""left"":0.31340332000000000,""right"":0.17160644500000000}"
7048,acc,"{""sec"":23,""usec"":294091,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7056,water,"{""sec"":23,""usec"":311932,""inlet_temp"":0,""outlet_temp"":0}"
7064,stroke/rear,"{""sec"":23,""usec"":312252,""right"":0,""left"":0}"
7078,ecu,"{""sec"":23,""usec"":312625,""ect"":2.3461914060000000,""tps"":1.3037109380000000,""iap"":1.5686035160000000,""gp"":2.4084472660000000}"
7084,rpm,"{""sec"":23,""usec"":313896,""rpm"":0}"
7090,rpm,"{""sec"":23,""usec"":361855,""rpm"":0}"
7117,stroke/front,"{""sec"":23,""usec"":392710,""left"":0.30695800800000000,""right"":0.17080078100000000}"
7148,acc,"{""sec"":23,""usec"":394250,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7156,water,"{""sec"":23,""usec"":411977,""inlet_temp"":0,""outlet_temp"":0}"
7167,stroke/rear,"{""sec"":23,""usec"":412306,""right"":3.2991943360000000,""left"":3.2991943360000000}"
7181,ecu,"{""sec"":23,""usec"":413210,""ect"":2.3327636720000000,""tps"":1.30859375000000,""iap"":1.6723632810000000,""gp"":2.3986816410000000}"
7187,rpm,"{""sec"":23,""usec"":414332,""rpm"":0}"
7193,rpm,"{""sec"":23,""usec"":461903,""rpm"":0}"
7217,stroke/front,"{""sec"":23,""usec"":492895,""left"":0.30856933600000000,""right"":0.16999511700000000}"
7248,acc,"{""sec"":23,""usec"":494438,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7257,water,"{""sec"":23,""usec"":512028,""inlet_temp"":0,""outlet_temp"":0}"
7267,stroke/rear,"{""sec"":23,""usec"":512352,""right"":3.2991943360000000,""left"":3.2991943360000000}"
7281,ecu,"{""sec"":23,""usec"":513271,""ect"":2.3327636720000000,""tps"":1.3098144530000000,""iap"":1.5563964840000000,""gp"":2.4072265620000000}"
7287,rpm,"{""sec"":23,""usec"":514483,""rpm"":0}"
7293,rpm,"{""sec"":23,""usec"":561948,""rpm"":0}"
7317,stroke/front,"{""sec"":23,""usec"":593077,""left"":0.31501464800000000,""right"":0.17321777300000000}"
7349,acc,"{""sec"":23,""usec"":594624,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7357,water,"{""sec"":23,""usec"":612071,""inlet_temp"":0,""outlet_temp"":0}"
7364,stroke/rear,"{""sec"":23,""usec"":612390,""right"":0,""left"":0}"
7379,ecu,"{""sec"":23,""usec"":612763,""ect"":2.3327636720000000,""tps"":1.2341308590000000,""iap"":1.6955566410000000,""gp"":2.4011230470000000}"
7384,rpm,"{""sec"":23,""usec"":614006,""rpm"":0}"
7390,rpm,"{""sec"":23,""usec"":661995,""rpm"":0}"
7417,stroke/front,"{""sec"":23,""usec"":693260,""left"":0.31098632800000000,""right"":0.17160644500000000}"
7449,acc,"{""sec"":23,""usec"":694793,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7457,water,"{""sec"":23,""usec"":712116,""inlet_temp"":0,""outlet_temp"":0}"
7468,stroke/rear,"{""sec"":23,""usec"":712437,""right"":3.2991943360000000,""left"":3.2991943360000000}"
7482,ecu,"{""sec"":23,""usec"":713363,""ect"":2.3278808590000000,""tps"":1.3122558590000000,""iap"":1.6052246090000000,""gp"":2.4011230470000000}"
7488,rpm,"{""sec"":23,""usec"":714572,""rpm"":0}"
7493,rpm,"{""sec"":23,""usec"":762040,""rpm"":0}"
7517,stroke/front,"{""sec"":23,""usec"":793446,""left"":0.31098632800000000,""right"":0.17563476600000000}"
7549,acc,"{""sec"":23,""usec"":794987,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7557,water,"{""sec"":23,""usec"":812163,""inlet_temp"":0,""outlet_temp"":0}"
7568,stroke/rear,"{""sec"":23,""usec"":812482,""right"":3.2991943360000000,""left"":3.2991943360000000}"
7582,ecu,"{""sec"":23,""usec"":813391,""ect"":2.0104980470000000,""tps"":1.3061523440000000,""iap"":1.6638183590000000,""gp"":2.39257812500000}"
7588,rpm,"{""sec"":23,""usec"":814519,""rpm"":0}"
7593,rpm,"{""sec"":23,""usec"":862088,""rpm"":0}"
7617,stroke/front,"{""sec"":23,""usec"":893629,""left"":0.30454101600000000,""right"":0.17160644500000000}"
7649,acc,"{""sec"":23,""usec"":895173,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7657,water,"{""sec"":23,""usec"":912209,""inlet_temp"":0,""outlet_temp"":0}"
7665,stroke/rear,"{""sec"":23,""usec"":912535,""right"":0,""left"":0}"
7679,ecu,"{""sec"":23,""usec"":912913,""ect"":2.3352050780000000,""tps"":1.3110351560000000,""iap"":1.4587402340000000,""gp"":2.3962402340000000}"
7685,rpm,"{""sec"":23,""usec"":914151,""rpm"":0}"
7691,rpm,"{""sec"":23,""usec"":962129,""rpm"":0}"
7718,stroke/front,"{""sec"":23,""usec"":993813,""left"":0.31018066400000000,""right"":0.17080078100000000}"
7749,acc,"{""sec"":23,""usec"":995366,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7757,water,"{""sec"":24,""usec"":12253,""inlet_temp"":0,""outlet_temp"":0}"
7768,stroke/rear,"{""sec"":24,""usec"":12582,""right"":3.2991943360000000,""left"":3.2991943360000000}"
7782,ecu,"{""sec"":24,""usec"":13491,""ect"":2.3266601560000000,""tps"":1.3110351560000000,""iap"":1.5197753910000000,""gp"":2.3876953120000000}"
7788,rpm,"{""sec"":24,""usec"":14713,""rpm"":0}"
7794,rpm,"{""sec"":24,""usec"":62174,""rpm"":0}"
7818,stroke/front,"{""sec"":24,""usec"":93993,""left"":0.30695800800000000,""right"":0.16999511700000000}"
7849,acc,"{""sec"":24,""usec"":95554,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7858,water,"{""sec"":24,""usec"":112297,""inlet_temp"":0,""outlet_temp"":0}"
7865,stroke/rear,"{""sec"":24,""usec"":112623,""right"":0,""left"":0}"
7879,ecu,"{""sec"":24,""usec"":112999,""ect"":2.3327636720000000,""tps"":1.3110351560000000,""iap"":1.4758300780000000,""gp"":2.4182128910000000}"
7885,rpm,"{""sec"":24,""usec"":114237,""rpm"":0}"
7891,rpm,"{""sec"":24,""usec"":162217,""rpm"":0}"
7918,stroke/front,"{""sec"":24,""usec"":194176,""left"":0.31420898400000000,""right"":0.17321777300000000}"
7950,acc,"{""sec"":24,""usec"":195709,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
7958,water,"{""sec"":24,""usec"":212339,""inlet_temp"":0,""outlet_temp"":0}"
7968,stroke/rear,"{""sec"":24,""usec"":212665,""right"":3.2991943360000000,""left"":3.2991943360000000}"
7983,ecu,"{""sec"":24,""usec"":213575,""ect"":2.3303222660000000,""tps"":1.30859375000000,""iap"":1.5026855470000000,""gp"":2.3913574220000000}"
7988,rpm,"{""sec"":24,""usec"":214721,""rpm"":0}"
7994,rpm,"{""sec"":24,""usec"":262264,""rpm"":0}"
8018,stroke/front,"{""sec"":24,""usec"":294360,""left"":0.30856933600000000,""right"":0.16999511700000000}"
8050,acc,"{""sec"":24,""usec"":295904,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8058,water,"{""sec"":24,""usec"":312386,""inlet_temp"":0,""outlet_temp"":0}"
8069,stroke/rear,"{""sec"":24,""usec"":312703,""right"":3.2991943360000000,""left"":3.2991943360000000}"
8083,ecu,"{""sec"":24,""usec"":313628,""ect"":2.3352050780000000,""tps"":1.3159179690000000,""iap"":1.5734863280000000,""gp"":2.4096679690000000}"
8089,rpm,"{""sec"":24,""usec"":314838,""rpm"":0}"
8095,rpm,"{""sec"":24,""usec"":362307,""rpm"":0}"
8118,stroke/front,"{""sec"":24,""usec"":394544,""left"":0.30856933600000000,""right"":0.17321777300000000}"
8150,acc,"{""sec"":24,""usec"":396081,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8158,water,"{""sec"":24,""usec"":412432,""inlet_temp"":0,""outlet_temp"":0}"
8166,stroke/rear,"{""sec"":24,""usec"":412746,""right"":0,""left"":0}"
8180,ecu,"{""sec"":24,""usec"":413121,""ect"":2.3303222660000000,""tps"":1.3098144530000000,""iap"":1.5441894530000000,""gp"":2.3901367190000000}"
8186,rpm,"{""sec"":24,""usec"":414382,""rpm"":0}"
8192,rpm,"{""sec"":24,""usec"":462353,""rpm"":0}"
8219,stroke/front,"{""sec"":24,""usec"":494726,""left"":0.30856933600000000,""right"":0.16999511700000000}"
8250,acc,"{""sec"":24,""usec"":496314,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8258,water,"{""sec"":24,""usec"":512472,""inlet_temp"":0,""outlet_temp"":0}"
8266,stroke/rear,"{""sec"":24,""usec"":512795,""right"":0,""left"":0}"
8280,ecu,"{""sec"":24,""usec"":513172,""ect"":2.3266601560000000,""tps"":1.3098144530000000,""iap"":1.5893554690000000,""gp"":2.3779296880000000}"
8286,rpm,"{""sec"":24,""usec"":514415,""rpm"":0}"
8292,rpm,"{""sec"":24,""usec"":562397,""rpm"":0}"
8319,stroke/front,"{""sec"":24,""usec"":594909,""left"":0.31179199200000000,""right"":0.17321777300000000}"
8351,acc,"{""sec"":24,""usec"":596450,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8359,water,"{""sec"":24,""usec"":612519,""inlet_temp"":0,""outlet_temp"":0}"
8366,stroke/rear,"{""sec"":24,""usec"":612841,""right"":0,""left"":0}"
8381,ecu,"{""sec"":24,""usec"":613219,""ect"":2.3278808590000000,""tps"":1.3098144530000000,""iap"":1.7419433590000000,""gp"":2.3852539060000000}"
8386,rpm,"{""sec"":24,""usec"":614454,""rpm"":0}"
8392,rpm,"{""sec"":24,""usec"":662440,""rpm"":0}"
8419,stroke/front,"{""sec"":24,""usec"":695093,""left"":0.30534668000000000,""right"":0.17160644500000000}"
8451,acc,"{""sec"":24,""usec"":696636,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8459,water,"{""sec"":24,""usec"":712564,""inlet_temp"":0,""outlet_temp"":0}"
8466,stroke/rear,"{""sec"":24,""usec"":712885,""right"":0,""left"":0}"
8480,ecu,"{""sec"":24,""usec"":713259,""ect"":2.3303222660000000,""tps"":1.3098144530000000,""iap"":1.6870117190000000,""gp"":2.41210937500000}"
8486,rpm,"{""sec"":24,""usec"":714438,""rpm"":0}"
8492,rpm,"{""sec"":24,""usec"":762485,""rpm"":0}"
8519,stroke/front,"{""sec"":24,""usec"":795270,""left"":0.31501464800000000,""right"":0.180468750000000}"
8551,acc,"{""sec"":24,""usec"":796737,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8559,water,"{""sec"":24,""usec"":812609,""inlet_temp"":0,""outlet_temp"":0}"
8566,stroke/rear,"{""sec"":24,""usec"":812920,""right"":0,""left"":0}"
8580,ecu,"{""sec"":24,""usec"":813299,""ect"":2.3229980470000000,""tps"":1.3122558590000000,""iap"":1.4892578120000000,""gp"":2.40234375000000}"
8586,rpm,"{""sec"":24,""usec"":814468,""rpm"":0}"
8592,rpm,"{""sec"":24,""usec"":862531,""rpm"":0}"
8619,stroke/front,"{""sec"":24,""usec"":895456,""left"":0.31420898400000000,""right"":0.17402343800000000}"
8651,acc,"{""sec"":24,""usec"":896986,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
8659,water,"{""sec"":24,""usec"":912653,""inlet_temp"":0,""outlet_temp"":0}"
8667,stroke/rear,"{""sec"":24,""usec"":912990,""right"":0,""left"":0}"
8681,ecu,"{""sec"":24,""usec"":913370,""ect"":2.3388671880000000,""tps"":1.3098144530000000,""iap"":1.4697265620000000,""gp"":2.4084472660000000}"
8689,rpm,"{""sec"":24,""usec"":914617,""rpm"":1.6000041100000000e+06}"
8696,rpm,"{""sec"":24,""usec"":962581,""rpm"":1.0502576640000000e+06}"
8719,stroke/front,"{""sec"":24,""usec"":995638,""left"":0.30373535200000000,""right"":0.16838378900000000}"
