time,topic,payload
32523,stroke/rear,"{""sec"":48,""usec"":923690,""right"":3.2991943360000000,""left"":3.2991943360000000}"
32555,acc,"{""sec"":48,""usec"":940747,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
32569,ecu,"{""sec"":48,""usec"":924611,""ect"":1.8395996090000000,""tps"":1.3134765620000000,""iap"":1.5075683590000000,""gp"":2.39257812500000}"
32575,rpm,"{""sec"":48,""usec"":925744,""rpm"":0}"
32581,rpm,"{""sec"":48,""usec"":973290,""rpm"":0}"
32600,water,"{""sec"":49,""usec"":23413,""inlet_temp"":0,""outlet_temp"":0}"
32608,stroke/rear,"{""sec"":49,""usec"":23741,""right"":0,""left"":0}"
32619,stroke/front,"{""sec"":49,""usec"":39357,""left"":0.296484375000000,""right"":0.16113281200000000}"
32633,ecu,"{""sec"":49,""usec"":24113,""ect"":1.8395996090000000,""tps"":1.3146972660000000,""iap"":1.51367187500000,""gp"":2.3974609380000000}"
32664,acc,"{""sec"":49,""usec"":40835,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
32670,rpm,"{""sec"":49,""usec"":25293,""rpm"":0}"
32676,rpm,"{""sec"":49,""usec"":73337,""rpm"":0}"
32701,water,"{""sec"":49,""usec"":123460,""inlet_temp"":0,""outlet_temp"":0}"
32708,stroke/rear,"{""sec"":49,""usec"":123776,""right"":0,""left"":0}"
32719,stroke/front,"{""sec"":49,""usec"":139534,""left"":0.29567871100000000,""right"":0.16354980500000000}"
32733,ecu,"{""sec"":49,""usec"":124158,""ect"":1.8395996090000000,""tps"":1.3134765620000000,""iap"":1.6137695310000000,""gp"":2.3962402340000000}"
32766,acc,"{""sec"":49,""usec"":141112,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
32771,rpm,"{""sec"":49,""usec"":125414,""rpm"":0}"
32777,rpm,"{""sec"":49,""usec"":173381,""rpm"":0}"
32801,water,"{""sec"":49,""usec"":223503,""inlet_temp"":0,""outlet_temp"":0}"
32813,stroke/front,"{""sec"":49,""usec"":239716,""left"":0.29567871100000000,""right"":0.16354980500000000}"
32824,stroke/rear,"{""sec"":49,""usec"":223826,""right"":3.2991943360000000,""left"":3.2991943360000000}"
32855,acc,"{""sec"":49,""usec"":241270,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
32869,ecu,"{""sec"":49,""usec"":224753,""ect"":1.8420410160000000,""tps"":1.3098144530000000,""iap"":1.8017578120000000,""gp"":2.39257812500000}"
32875,rpm,"{""sec"":49,""usec"":225894,""rpm"":0}"
32881,rpm,"{""sec"":49,""usec"":273425,""rpm"":0}"
32901,water,"{""sec"":49,""usec"":323546,""inlet_temp"":0,""outlet_temp"":0}"
32908,stroke/rear,"{""sec"":49,""usec"":323870,""right"":0,""left"":0}"
32919,stroke/front,"{""sec"":49,""usec"":339898,""left"":0.29970703100000000,""right"":0.16435546900000000}"
32933,ecu,"{""sec"":49,""usec"":324247,""ect"":1.8310546880000000,""tps"":1.3269042970000000,""iap"":1.5417480470000000,""gp"":2.3901367190000000}"
32965,acc,"{""sec"":49,""usec"":341453,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
32971,rpm,"{""sec"":49,""usec"":325499,""rpm"":0}"
32977,rpm,"{""sec"":49,""usec"":373470,""rpm"":0}"
33001,water,"{""sec"":49,""usec"":423594,""inlet_temp"":0,""outlet_temp"":0}"
33008,stroke/rear,"{""sec"":49,""usec"":423907,""right"":0,""left"":0}"
33019,stroke/front,"{""sec"":49,""usec"":440076,""left"":0.29809570300000000,""right"":0.16677246100000000}"
33033,ecu,"{""sec"":49,""usec"":424278,""ect"":1.8371582030000000,""tps"":1.3110351560000000,""iap"":1.4379882810000000,""gp"":2.3913574220000000}"
33065,acc,"{""sec"":49,""usec"":441641,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33071,rpm,"{""sec"":49,""usec"":425537,""rpm"":0}"
33077,rpm,"{""sec"":49,""usec"":473516,""rpm"":0}"
33101,water,"{""sec"":49,""usec"":523637,""inlet_temp"":0,""outlet_temp"":0}"
33114,stroke/front,"{""sec"":49,""usec"":540258,""left"":0.30212402300000000,""right"":0.16838378900000000}"
33124,stroke/rear,"{""sec"":49,""usec"":523958,""right"":3.2991943360000000,""left"":3.2991943360000000}"
33156,acc,"{""sec"":49,""usec"":541833,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33170,ecu,"{""sec"":49,""usec"":524874,""ect"":1.8408203120000000,""tps"":1.30859375000000,""iap"":1.45507812500000,""gp"":2.3962402340000000}"
33176,rpm,"{""sec"":49,""usec"":525961,""rpm"":0}"
33181,rpm,"{""sec"":49,""usec"":573558,""rpm"":0}"
33201,water,"{""sec"":49,""usec"":623681,""inlet_temp"":0,""outlet_temp"":0}"
33214,stroke/front,"{""sec"":49,""usec"":640441,""left"":0.29406738300000000,""right"":0.16032714800000000}"
33224,stroke/rear,"{""sec"":49,""usec"":624004,""right"":3.2991943360000000,""left"":3.2991943360000000}"
33256,acc,"{""sec"":49,""usec"":641999,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33270,ecu,"{""sec"":49,""usec"":624909,""ect"":1.8408203120000000,""tps"":1.3122558590000000,""iap"":1.7541503910000000,""gp"":2.3986816410000000}"
33276,rpm,"{""sec"":49,""usec"":626111,""rpm"":0}"
33282,rpm,"{""sec"":49,""usec"":673603,""rpm"":0}"
33301,water,"{""sec"":49,""usec"":723724,""inlet_temp"":0,""outlet_temp"":0}"
33314,stroke/rear,"{""sec"":49,""usec"":724045,""right"":3.2991943360000000,""left"":3.2991943360000000}"
33324,stroke/front,"{""sec"":49,""usec"":740621,""left"":0.296484375000000,""right"":0.16596679700000000}"
33339,ecu,"{""sec"":49,""usec"":724962,""ect"":1.8469238280000000,""tps"":1.3098144530000000,""iap"":1.5014648440000000,""gp"":2.3889160160000000}"
33370,acc,"{""sec"":49,""usec"":742105,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33376,rpm,"{""sec"":49,""usec"":726166,""rpm"":0}"
33382,rpm,"{""sec"":49,""usec"":773647,""rpm"":0}"
33401,water,"{""sec"":49,""usec"":823770,""inlet_temp"":0,""outlet_temp"":0}"
33414,stroke/rear,"{""sec"":49,""usec"":824091,""right"":3.2991943360000000,""left"":3.2991943360000000}"
33425,stroke/front,"{""sec"":49,""usec"":840803,""left"":0.29970703100000000,""right"":0.16677246100000000}"
33439,ecu,"{""sec"":49,""usec"":825005,""ect"":1.8481445310000000,""tps"":1.3342285160000000,""iap"":1.4001464840000000,""gp"":2.3999023440000000}"
33470,acc,"{""sec"":49,""usec"":842358,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33476,rpm,"{""sec"":49,""usec"":826211,""rpm"":0}"
33482,rpm,"{""sec"":49,""usec"":873694,""rpm"":0}"
33501,water,"{""sec"":49,""usec"":923815,""inlet_temp"":0,""outlet_temp"":0}"
33509,stroke/rear,"{""sec"":49,""usec"":924136,""right"":0,""left"":0}"
33519,stroke/front,"{""sec"":49,""usec"":940982,""left"":0.29729003900000000,""right"":0.16354980500000000}"
33533,ecu,"{""sec"":49,""usec"":924511,""ect"":1.83593750000000,""tps"":1.2780761720000000,""iap"":1.4343261720000000,""gp"":2.39257812500000}"
33565,acc,"{""sec"":49,""usec"":942556,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33571,rpm,"{""sec"":49,""usec"":925613,""rpm"":0}"
33577,rpm,"{""sec"":49,""usec"":973737,""rpm"":0}"
33601,water,"{""sec"":50,""usec"":23861,""inlet_temp"":0,""outlet_temp"":0}"
33608,stroke/rear,"{""sec"":50,""usec"":24187,""right"":0,""left"":0}"
33619,stroke/front,"{""sec"":50,""usec"":41162,""left"":0.29809570300000000,""right"":0.16516113300000000}"
33633,ecu,"{""sec"":50,""usec"":24556,""ect"":1.9592285160000000,""tps"":1.3073730470000000,""iap"":1.5539550780000000,""gp"":2.4108886720000000}"
33665,acc,"{""sec"":50,""usec"":42711,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33671,rpm,"{""sec"":50,""usec"":25802,""rpm"":0}"
33676,rpm,"{""sec"":50,""usec"":73783,""rpm"":0}"
33701,water,"{""sec"":50,""usec"":123905,""inlet_temp"":0,""outlet_temp"":0}"
33714,stroke/rear,"{""sec"":50,""usec"":124233,""right"":3.2991943360000000,""left"":3.2991943360000000}"
33725,stroke/front,"{""sec"":50,""usec"":141346,""left"":0.296484375000000,""right"":0.16113281200000000}"
33738,ecu,"{""sec"":50,""usec"":125163,""ect"":1.83593750000000,""tps"":1.30859375000000,""iap"":1.5649414060000000,""gp"":2.39257812500000}"
33770,acc,"{""sec"":50,""usec"":142834,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33776,rpm,"{""sec"":50,""usec"":126146,""rpm"":0}"
33782,rpm,"{""sec"":50,""usec"":173829,""rpm"":0}"
33801,water,"{""sec"":50,""usec"":223952,""inlet_temp"":0,""outlet_temp"":0}"
33809,stroke/rear,"{""sec"":50,""usec"":224274,""right"":0,""left"":0}"
33820,stroke/front,"{""sec"":50,""usec"":241524,""left"":0.29729003900000000,""right"":0.16596679700000000}"
33834,ecu,"{""sec"":50,""usec"":224651,""ect"":1.8371582030000000,""tps"":1.3110351560000000,""iap"":1.62109375000000,""gp"":2.3986816410000000}"
33865,acc,"{""sec"":50,""usec"":243111,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33871,rpm,"{""sec"":50,""usec"":225833,""rpm"":0}"
33877,rpm,"{""sec"":50,""usec"":273876,""rpm"":0}"
33901,water,"{""sec"":50,""usec"":323998,""inlet_temp"":0,""outlet_temp"":0}"
33914,stroke/rear,"{""sec"":50,""usec"":324321,""right"":3.2991943360000000,""left"":3.2991943360000000}"
33925,stroke/front,"{""sec"":50,""usec"":341709,""left"":0.29890136700000000,""right"":0.16596679700000000}"
33939,ecu,"{""sec"":50,""usec"":325224,""ect"":1.8481445310000000,""tps"":1.3354492190000000,""iap"":1.6223144530000000,""gp"":2.40234375000000}"
33971,acc,"{""sec"":50,""usec"":343266,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
33976,rpm,"{""sec"":50,""usec"":326361,""rpm"":0}"
33982,rpm,"{""sec"":50,""usec"":373921,""rpm"":0}"
34001,water,"{""sec"":50,""usec"":424045,""inlet_temp"":0,""outlet_temp"":0}"
34009,stroke/rear,"{""sec"":50,""usec"":424366,""right"":0,""left"":0}"
34020,stroke/front,"{""sec"":50,""usec"":441887,""left"":0.29809570300000000,""right"":0.16677246100000000}"
34034,ecu,"{""sec"":50,""usec"":424742,""ect"":1.8347167970000000,""tps"":1.3122558590000000,""iap"":1.7407226560000000,""gp"":2.3864746090000000}"
34066,acc,"{""sec"":50,""usec"":443446,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34071,rpm,"{""sec"":50,""usec"":426002,""rpm"":0}"
34077,rpm,"{""sec"":50,""usec"":473967,""rpm"":0}"
34101,water,"{""sec"":50,""usec"":524090,""inlet_temp"":0,""outlet_temp"":0}"
34114,stroke/rear,"{""sec"":50,""usec"":524406,""right"":3.2991943360000000,""left"":3.2991943360000000}"
34125,stroke/front,"{""sec"":50,""usec"":542070,""left"":0.29326171900000000,""right"":0.16274414100000000}"
34139,ecu,"{""sec"":50,""usec"":525342,""ect"":1.8371582030000000,""tps"":1.30859375000000,""iap"":1.5991210940000000,""gp"":2.3974609380000000}"
34171,acc,"{""sec"":50,""usec"":543623,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34176,rpm,"{""sec"":50,""usec"":526493,""rpm"":0}"
34182,rpm,"{""sec"":50,""usec"":574012,""rpm"":0}"
34201,water,"{""sec"":50,""usec"":624135,""inlet_temp"":0,""outlet_temp"":0}"
34209,stroke/rear,"{""sec"":50,""usec"":624450,""right"":0,""left"":0}"
34220,stroke/front,"{""sec"":50,""usec"":642247,""left"":0.29729003900000000,""right"":0.167578125000000}"
34234,ecu,"{""sec"":50,""usec"":624827,""ect"":1.8444824220000000,""tps"":1.3098144530000000,""iap"":1.5417480470000000,""gp"":2.3974609380000000}"
34265,acc,"{""sec"":50,""usec"":643722,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34271,rpm,"{""sec"":50,""usec"":626107,""rpm"":0}"
34277,rpm,"{""sec"":50,""usec"":674056,""rpm"":0}"
34301,water,"{""sec"":50,""usec"":724178,""inlet_temp"":0,""outlet_temp"":0}"
34309,stroke/rear,"{""sec"":50,""usec"":724503,""right"":0,""left"":0}"
34320,stroke/front,"{""sec"":50,""usec"":742429,""left"":0.29567871100000000,""right"":0.16113281200000000}"
34334,ecu,"{""sec"":50,""usec"":724877,""ect"":1.8347167970000000,""tps"":1.30859375000000,""iap"":1.7333984380000000,""gp"":2.39257812500000}"
34365,acc,"{""sec"":50,""usec"":743976,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34371,rpm,"{""sec"":50,""usec"":725992,""rpm"":0}"
34377,rpm,"{""sec"":50,""usec"":774098,""rpm"":0}"
34401,water,"{""sec"":50,""usec"":824222,""inlet_temp"":0,""outlet_temp"":0}"
34409,stroke/rear,"{""sec"":50,""usec"":824543,""right"":0,""left"":0}"
34420,stroke/front,"{""sec"":50,""usec"":842608,""left"":0.296484375000000,""right"":0.16596679700000000}"
34434,ecu,"{""sec"":50,""usec"":824915,""ect"":1.8298339840000000,""tps"":1.3073730470000000,""iap"":1.5173339840000000,""gp"":2.3864746090000000}"
34466,acc,"{""sec"":50,""usec"":844092,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34471,rpm,"{""sec"":50,""usec"":826159,""rpm"":0}"
34477,rpm,"{""sec"":50,""usec"":874143,""rpm"":0}"
34501,water,"{""sec"":50,""usec"":924265,""inlet_temp"":0,""outlet_temp"":0}"
34514,stroke/rear,"{""sec"":50,""usec"":924586,""right"":3.2991943360000000,""left"":3.2991943360000000}"
34525,stroke/front,"{""sec"":50,""usec"":942790,""left"":0.29890136700000000,""right"":0.16596679700000000}"
34539,ecu,"{""sec"":50,""usec"":925495,""ect"":1.8322753910000000,""tps"":1.3110351560000000,""iap"":1.4807128910000000,""gp"":2.3962402340000000}"
34571,acc,"{""sec"":50,""usec"":944359,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34577,rpm,"{""sec"":50,""usec"":926706,""rpm"":0}"
34583,rpm,"{""sec"":50,""usec"":974186,""rpm"":0}"
34601,water,"{""sec"":51,""usec"":24311,""inlet_temp"":0,""outlet_temp"":0}"
34614,stroke/rear,"{""sec"":51,""usec"":24628,""right"":3.2991943360000000,""left"":3.2991943360000000}"
34625,stroke/front,"{""sec"":51,""usec"":42968,""left"":0.29809570300000000,""right"":0.16677246100000000}"
34639,ecu,"{""sec"":51,""usec"":25545,""ect"":1.8432617190000000,""tps"":1.3134765620000000,""iap"":1.6040039060000000,""gp"":2.3583984380000000}"
34671,acc,"{""sec"":51,""usec"":44525,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34676,rpm,"{""sec"":51,""usec"":26766,""rpm"":0}"
34682,rpm,"{""sec"":51,""usec"":74232,""rpm"":0}"
34701,water,"{""sec"":51,""usec"":124357,""inlet_temp"":0,""outlet_temp"":0}"
34709,stroke/rear,"{""sec"":51,""usec"":124680,""right"":0,""left"":0}"
34720,stroke/front,"{""sec"":51,""usec"":143151,""left"":0.296484375000000,""right"":0.16274414100000000}"
34734,ecu,"{""sec"":51,""usec"":125056,""ect"":1.8286132810000000,""tps"":1.30859375000000,""iap"":1.53320312500000,""gp"":2.3986816410000000}"
34765,acc,"{""sec"":51,""usec"":144636,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34771,rpm,"{""sec"":51,""usec"":126175,""rpm"":0}"
34777,rpm,"{""sec"":51,""usec"":174276,""rpm"":0}"
34801,water,"{""sec"":51,""usec"":224399,""inlet_temp"":0,""outlet_temp"":0}"
34814,stroke/rear,"{""sec"":51,""usec"":224720,""right"":3.2991943360000000,""left"":3.2991943360000000}"
34825,stroke/front,"{""sec"":51,""usec"":243327,""left"":0.29809570300000000,""right"":0.16516113300000000}"
34839,ecu,"{""sec"":51,""usec"":225633,""ect"":1.8432617190000000,""tps"":1.2963867190000000,""iap"":1.5954589840000000,""gp"":2.4011230470000000}"
34871,acc,"{""sec"":51,""usec"":244914,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34877,rpm,"{""sec"":51,""usec"":226843,""rpm"":0}"
34883,rpm,"{""sec"":51,""usec"":274321,""rpm"":0}"
34902,water,"{""sec"":51,""usec"":324443,""inlet_temp"":0,""outlet_temp"":0}"
34914,stroke/rear,"{""sec"":51,""usec"":324763,""right"":3.2991943360000000,""left"":3.2991943360000000}"
34925,stroke/front,"{""sec"":51,""usec"":343506,""left"":0.29729003900000000,""right"":0.16516113300000000}"
34939,ecu,"{""sec"":51,""usec"":325689,""ect"":1.8298339840000000,""tps"":1.3110351560000000,""iap"":1.4794921880000000,""gp"":2.3974609380000000}"
34971,acc,"{""sec"":51,""usec"":345060,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
34977,rpm,"{""sec"":51,""usec"":326916,""rpm"":0}"
34983,rpm,"{""sec"":51,""usec"":374364,""rpm"":0}"
35002,water,"{""sec"":51,""usec"":424487,""inlet_temp"":0,""outlet_temp"":0}"
35009,stroke/rear,"{""sec"":51,""usec"":424811,""right"":0,""left"":0}"
35020,stroke/front,"{""sec"":51,""usec"":443689,""left"":0.30454101600000000,""right"":0.17080078100000000}"
35034,ecu,"{""sec"":51,""usec"":425187,""ect"":1.8286132810000000,""tps"":1.3098144530000000,""iap"":1.4904785160000000,""gp"":2.4072265620000000}"
35066,acc,"{""sec"":51,""usec"":445267,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
35072,rpm,"{""sec"":51,""usec"":426443,""rpm"":0}"
35078,rpm,"{""sec"":51,""usec"":474410,""rpm"":0}"
35102,water,"{""sec"":51,""usec"":524531,""inlet_temp"":0,""outlet_temp"":0}"
35109,stroke/rear,"{""sec"":51,""usec"":524851,""right"":0,""left"":0}"
35120,stroke/front,"{""sec"":51,""usec"":543866,""left"":0.29567871100000000,""right"":0.16677246100000000}"
35134,ecu,"{""sec"":51,""usec"":525224,""ect"":1.8273925780000000,""tps"":1.3134765620000000,""iap"":1.45507812500000,""gp"":2.3962402340000000}"
